"id","doi","title","abstract","name","journal"
"65","doi.org/10.1016/j.jsams.2024.03.007","Comparative efficacy of different exercise types on inflammatory markers in women with overweight and obesity: A systematic review and network meta-analysis of randomized controlled trials.","This study aimed to compare and rank the effectiveness of aerobic exercise, resistance training, combined aerobic and resistance exercise, and high-intensity interval training on inflammatory marker levels in women with overweight and obesity by using network meta-analysis.Systematic review with network meta-analysis and Grading Recommendations Assessment, Development, and Evaluation of the evidence.Literature as of April 2023 was searched from databases such as Cochrane, Embase, Pubmed, Web of Science, and EBSCO, and English-language randomized controlled trials that meet the inclusion criteria were selected. A random-effects network meta-analysis was performed within a frequentist framework.A total of 75 articles and 4048 participants were included. Resistance training was the most recommended type of exercise to decrease C-reactive protein levels (surface under cumulative ranking = 90.1; standardized mean difference = -0.79, 95 % confidence interval: -1.17, -0.42); aerobic exercise was the most effective exercise type to reduce tumor necrosis factor-α levels (surface under cumulative ranking = 87.9; standardized mean difference = -0.79, 95 % confidence interval: -1.19, -0.39); combined aerobic and resistance exercise was the most effective type of exercise to reduce interleukin-6 levels (surface under cumulative ranking = 75.8; standardized mean difference = -0.77, 95 % confidence interval: -1.38, -0.16) and leptin levels (surface under cumulative ranking = 77.1; standardized mean difference = -0.96, 95 % confidence interval: -1.72, -0.20), and high-intensity interval training was the type of exercise that was well suited to increase adiponectin levels (surface under cumulative ranking = 87.2; standardized mean difference = 0.99, 95 % confidence interval: 0.27, 1.71).This network meta-analysis based on randomized controlled trials confirmed that different exercise types have different efficacies on inflammation indicators among women with overweight and obesity. The findings may provide clinicians and healthcare professionals with insights into the implementation of exercise programs for women struggling with overweight and obesity.Copyright © 2024 Sports Medicine Australia. Published by Elsevier Ltd. All rights reserved.","Tan","Journal of science and medicine in sport"
"66","doi.org/10.1136/bjsports-2023-107536","No sign of weakness: a systematic review and meta-analysis of hip and calf muscle strength after anterior cruciate ligament injury.","We aimed to determine hip and lower-leg muscle strength in people after ACL injury compared with an uninjured control group (between people) and the uninjured contralateral limb (between limbs).Systematic review with meta-analysis.MEDLINE, EMBASE, CINAHL, Scopus, Cochrane CENTRAL and SportDiscus to 28 February 2023.Primary ACL injury with mean age 18-40 years at time of injury. Studies had to measure hip and/or lower-leg muscle strength quantitatively (eg, dynamometer) and report muscle strength for the ACL-injured limb compared with: (i) an uninjured control group and/or (ii) the uninjured contralateral limb. Risk of bias was assessed according to Cochrane Collaboration domains.Twenty-eight studies were included (n=23 measured strength ≤12 months post-ACL reconstruction). Most examined hip abduction (16 studies), hip extension (12 studies) and hip external rotation (7 studies) strength. We found no meaningful difference in muscle strength between people or between limbs for hip abduction, extension, internal rotation, flexion or ankle plantarflexion, dorsiflexion (estimates ranged from -9% to +9% of comparator). The only non-zero differences identified were in hip adduction (24% stronger on ACL limb (95% CI 8% to 42%)) and hip external rotation strength (12% deficit on ACL limb (95% CI 6% to 18%)) compared with uninjured controls at follow-ups >12 months, however both results stemmed from only two studies. Certainty of evidence was very low for all outcomes and comparisons, and drawn primarily from the first year post-ACL reconstruction.Our results do not show widespread or substantial muscle weakness of the hip and lower-leg muscles after ACL injury, contrasting deficits of 10%-20% commonly reported for knee extensors and flexors. As it is unclear if deficits in hip and lower-leg muscle strength resolve with appropriate rehabilitation or no postinjury or postoperative weakness occurs, individualised assessment should guide training of hip and lower-leg strength following ACL injury.CRD42020216793.© Author(s) (or their employer(s)) 2024. No commercial re-use. See rights and permissions. Published by BMJ.","Girdwood","British journal of sports medicine"
"67","doi.org/10.1007/s40279-024-02010-7","Differences in Injury Profiles Between Female and Male Athletes Across the Participant Classification Framework: A Systematic Review and Meta-Analysis.","Female sex is a significant determinant of anterior cruciate ligament (ACL) injury. It is not understood if sex is a key determinant of other sports-related injuries.The aim of this systematic review was to identify where differences in injury profiles are most apparent between the sexes in all sports across the six-tiered participant classification framework.This systematic review was conducted in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) statement and the 'implementing PRISMA in Exercise, Rehabilitation, Sport medicine and SporTs science'(PERSiST) guidance. The databases PubMed, CINAHL, Web of Science, SPORTDiscus, Medline, Scopus, Cochrane Library and EBSCO were searched from database inception to 24 April 2023. Longitudinal, prospective and retrospective cohort studies and cross-sectional and descriptive epidemiology studies that used standard injury data collection were included. Studies were excluded if injuries were not medically diagnosed and if injuries were not reported and/or analysed by sex. Two reviewers independently extracted data and assessed study quality using the Downs and Black checklist.Overall, 180 studies were included (8 tier-5, 40 tier-4, 98 tier-3, 30 tier-2, 5 tier-1 studies; one study included data in two tiers). Of those, 174 studies were of moderate quality and six studies were of limited quality. In sex-comparable sports, there was moderate evidence that female athletes had greater risk of knee injury (relative risk (RR) 2.7; 95% CI 1.4-5.5), foot/ankle injuries (RR 1.25; 95% CI 1.17-1.34), bone stress injury (RR 3.4; 95% CI 2.1-5.4) and concussion (RR 8.46; 95% CI 1.04-68.77) than male athletes. Male athletes were at increased risk of hip/groin injuries (RR 2.26; 95% CI 1.31-3.88) and hamstring injuries (RR 2.4; 95% CI 1.8-3.2) compared with females, particularly in dynamic sports. Male athletes were 1.8 (1.37-2.7) to 2.8 (2.45-3.24) times more likely to sustain acute fractures than female athletes, with the highest risk in competition.Most studies in all cohorts were of moderate quality (mean/range of scores tier-5: 17 ± 2.2 [14-20], tier-4: 16.9 ± 1.9 [11-21], tier-3: 16.9 ± 1.5 [11-20], tier-2: 16.3 ± 2.2 [11-20], tier-1 studies: 15.6 ± 1.3 [14-17] out of 28 on the Downs and Black checklist), with only six studies of limited quality. Female athletes' propensity for bone stress injuries highlights opportunities to reinforce development of optimal bone health during adolescence and to outline the effects of energy availability. Earlier strength development and exposure to neuromuscular training programmes and modification of skill development in female athletes may be effective strategies for reducing lower limb injury risk. Key components of neuromuscular training programmes could be beneficial for reducing hip/groin and hamstring injury risk in male athletes. There may be a need for sex-specific prevention and return-to-sport protocols for sports-related concussion in female athletes.Female sex was a key determinant of sports-related injuries beyond ACL injury including foot/ankle injury, bone stress injury and sports-related concussion. Male sex was a key determinant of hip/groin, hamstring injury and upper limb injury.PROSPERO registration number: CRD42017058806 (last updated on 7th June 2023).© 2024. The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Hardaker","Sports medicine (Auckland, N.Z.)"
"68","doi.org/10.1080/02640414.2024.2330232","Effects of high-intensity interval training and its different protocols on lipid profile and glycaemic control in type 2 diabetes: A meta-analysis.","This meta-analysis of randomised clinical trials aimed to compare the effects of high-intensity interval training (HIIT) and its different protocols versus moderate-intensity continuous training (MICT) and/or control on total cholesterol, HDL, LDL, triglycerides, HbA1c levels, and fasting glucose in individuals with type 2 diabetes mellitus (T2DM). The search strategy was performed in PubMed/MEDLINE, Cochrane CENTRAL, EMBASE, Web of Science, Sport DISCUS, and PEDro, until January 2023. A total of 31 studies (1092 individuals) were included. When compared to control, HIIT decreased total cholesterol by -0.31 mmol/L (95% CI -0.49; -0.12), LDL by -0.31 mmol/L (95% CI -0.49; -0.12), triglycerides by -0.27 mmol/L (95% CI -0.33; -0.2), HbA1c by -0.75% (95% CI -0.97; -0.53), fasting glucose by -1.15 mmol/L (95% CI -1.44; -0.86), and increased HDL by 0.24 mmol/L (95% CI 0.06; 0.42). No difference was found in the comparison between HIIT versus MICT for any of the outcomes analysed, however subgroup analysis showed that a moderate-interval (>30s to < 2 min) and moderate-term (>4 to < 12 weeks) HIIT protocol reduced total cholesterol, when compared to MICT. HIIT is able to improve lipid profile and glycaemic control in T2DM individuals, and specific protocols can be recommended for improving total cholesterol levels.","Cavalli","Journal of sports sciences"
"69","doi.org/10.1136/bjsports-2023-107324","Epidemiology of musculoskeletal injury in professional and amateur golfers: a systematic review and meta-analysis.","To determine the prevalence and incidence of musculoskeletal injury in amateur and professional golfers, and to identify common injury sites and factors associated with increased injury frequency.Systematic epidemiological review and meta-analysis.PubMed (Medline), Embase, the Cochrane Library and SPORTDiscus were searched in September 2023.Studies published in the English language reporting the incidence or prevalence of musculoskeletal injuries in golfers at all anatomical sites.20 studies (9221 golfers, 71.9% male, 28.1% female) were included, with mean age 46.8 years. Lifetime injury prevalence was significantly greater in professional golfers (73.5% (95% CI: 47.3% to 93.0%)) than amateur golfers (56.6% (95% CI: 47.4% to 65.5%); relative risk (RR)=1.50, p<0.001). Professional golfers had a significantly greater lifetime prevalence of hand and wrist (RR=3.33, p<0.001) and lower back injury (RR=3.05, p<0.001). Soft tissue injuries were most common, and diagnoses were typically non-specific. Injury frequency was not associated with age or sex. Two studies reported a greater injury risk in amateur golfers playing more than three and four rounds per week.Over half of golfers are at risk of sustaining a musculoskeletal injury during their lifetime. Risks and patterns of injury differ between professional and amateur golfers, with professionals significantly more likely to develop lower back, and hand and wrist injuries. A recent international consensus statement on the reporting of injury and illness in golf should aid consistency in future research assessing the epidemiology of specific diagnoses, informing golf injury prevention and management strategies.CRD42023408738.© Author(s) (or their employer(s)) 2024. No commercial re-use. See rights and permissions. Published by BMJ.","Williamson","British journal of sports medicine"
"70","doi.org/10.1080/02640414.2024.2326352","Reliability and criterion-related validity of the Cooper test in pre-adolescents and adolescents: A systematic review and meta-analysis.","The Cooper test (CT) is used to assess cardiorespiratory fitness (CRF) in pre-adolescents and adolescents, although it was originally developed to assess healthy adults. The aim of this study is to examine the available scientific evidence on the reliability and criterion validity of CT when administered to pre-adolescents and adolescents. Systematic searches were performed in three electronic databases (MEDLINE/PubMed, SPORTDiscuss and Scopus). To examine reliability and validity, four separate meta-analyses were implemented, finding high heterogeneity in studies with low methodological quality. There was a paucity of research regarding absolute reliability, while studies attempting to develop or cross-validate VO2max/VO2peak equations were almost non-existent. Information on the psychometric properties of CT in pre-adolescents under 12 years of age is scarce. The findings of this review cast doubt on the usefulness of CT both in identifying CRF and in determining the impact of strategies developed to improve CRF among pre-adolescents and adolescents.","Martínez-Lemos","Journal of sports sciences"
"71","doi.org/10.1007/s40279-024-01997-3","The Relationship Between Running Biomechanics and Running Economy: A Systematic Review and Meta-Analysis of Observational Studies.","Running biomechanics is considered an important determinant of running economy (RE). However, studies examining associations between running biomechanics and RE report inconsistent findings.The aim of this systematic review was to determine associations between running biomechanics and RE and explore potential causes of inconsistency.Three databases were searched and monitored up to April 2023. Observational studies were included if they (i) examined associations between running biomechanics and RE, or (ii) compared running biomechanics between groups differing in RE, or (iii) compared RE between groups differing in running biomechanics during level, constant-speed, and submaximal running in healthy humans (18-65 years). Risk of bias was assessed using a modified tool for observational studies and considered in the results interpretation using GRADE. Meta-analyses were performed when two or more studies reported on the same outcome. Meta-regressions were used to explore heterogeneity with speed, coefficient of variation of height, mass, and age as continuous outcomes, and standardization of running shoes, oxygen versus energetic cost, and correction for resting oxygen or energy cost as categorical outcomes.Fifty-one studies (n = 1115 participants) were included. Most spatiotemporal outcomes showed trivial and non-significant associations with RE: contact time r = - 0.02 (95% confidence interval [CI] - 0.15 to 0.12); flight time r = 0.11 (- 0.09 to 0.32); stride time r = 0.01 (- 0.8 to 0.50); duty factor r = - 0.06 (- 0.18 to 0.06); stride length r = 0.12 (- 0.15 to 0.38), and swing time r = 0.12 (- 0.13 to 0.36). A higher cadence showed a small significant association with a lower oxygen/energy cost (r = - 0.20 [- 0.35 to - 0.05]). A smaller vertical displacement and higher vertical and leg stiffness showed significant moderate associations with lower oxygen/energy cost (r = 0.35, - 0.31, - 0.28, respectively). Ankle, knee, and hip angles at initial contact, midstance or toe-off as well as their range of motion, peak vertical ground reaction force, mechanical work variables, and electromyographic activation were not significantly associated with RE, although potentially relevant trends were observed for some outcomes.Running biomechanics can explain 4-12% of the between-individual variation in RE when considered in isolation, with this magnitude potentially increasing when combining different variables. Implications for athletes, coaches, wearable technology, and researchers are discussed in the review.https://doi.org/10.17605/OSF.IO/293 ND (OpenScience Framework).© 2024. The Author(s).","Van Hooren","Sports medicine (Auckland, N.Z.)"
"72","doi.org/10.1007/s40279-024-02004-5","Associations Between Physical Characteristics and Golf Clubhead Speed: A Systematic Review with Meta-Analysis.","Historically, golf does not have a strong tradition of fitness testing and physical training. However, in recent years, both players and practitioners have started to recognise the value of a fitter and healthier body, owing to its potential positive impacts on performance, namely clubhead speed (CHS).The aim of this meta-analysis was to examine the associations between CHS (as measured using a driver) and a variety of physical characteristics.A systematic literature search with meta-analysis was conducted using Medline, SPORTDiscus, CINAHL and PubMed databases. Inclusion criteria required studies to have (1) determined the association between physical characteristics assessed in at least one physical test and CHS, (2) included golfers of any skill level but they had to be free from injury and (3) been peer-reviewed and published in the English language. Methodological quality was assessed using a modified version of the Downs and Black Quality Index tool and heterogeneity assessed via the Q statistic and I2. To provide summary effects for each of the physical characteristics and their associations with CHS, a random effects model was used where z-transformed r values (i.e. zr) were computed to enable effect size pooling within the meta-analysis.Of the 3039 studies initially identified, 20 were included in the final analysis. CHS was significantly associated with lower body strength (zr = 0.47 [95% confidence intervals {CI} 0.24-0.69]), upper body strength (zr = 0.48 [95% CI 0.28-0.68]), jump displacement (zr = 0.53 [95% CI 0.28-0.78]), jump impulse (zr = 0.82 [95% CI 0.63-1.02]), jumping peak power (zr = 0.66 [95% CI 0.53-0.79]), upper body explosive strength (zr = 0.67 [95% CI 0.53-0.80]), anthropometry (zr = 0.43 [95% CI 0.29-0.58]) and muscle capacity (zr = 0.17 [95% CI 0.04-0.31]), but not flexibility (zr = - 0.04 [95% CI - 0.33 to 0.26]) or balance (zr =  - 0.06 [95% CI - 0.46 to 0.34]).The findings from this meta-analysis highlight a range of physical characteristics are associated with CHS. Whilst significant associations ranged from trivial to large, noteworthy information is that jump impulse produced the strongest association, upper body explosive strength showed noticeably larger associations than upper body strength, and flexibility was not significant. These findings can be used to ensure practitioners prioritise appropriate fitness testing protocols for golfers.© 2024. The Author(s).","Brennan","Sports medicine (Auckland, N.Z.)"
"73","doi.org/10.1519/JSC.0000000000004721","Self-Massage Acute Effects on Pressure Pain Threshold, Muscular Electrical Activity, and Muscle Force Production: A Systematic Review and Meta-Analysis.","Furlan, MR, Machado, E, Petter, GdN, Barbosa, IM, Geremia, JM, and Glänzel, MH. Self-massage acute effects on pressure pain threshold, muscular electrical activity, and muscle force production: a systematic review and meta-analysis. J Strength Cond Res 38(3): 620-635, 2024-Self-massage (SM) is often used in physiotherapy and sports training programs. However, the SM acute effects on pressure pain threshold (PPT), muscle electrical activity (MEA), and muscle force production remain unclear. A meta-analytical review was performed to verify the SM acute effects on neuromuscular responses in healthy adults or athletes. The review (CRD42021254656) was performed in the PubMed, Web of Science, and Embase databases. A synthesis of the included studies was performed, and both the risk of bias and the evidence certainty level were assessed through the PEDro scale and Grading of Recommendations Assessment, Development, and Evaluation approach, respectively. Nineteen studies were included, 5 evaluated the PPT, 7 the thigh muscles' MEA, and 15 the lower-limb strength. The SM application induces moderate increases in quadriceps' PPT (5 studies; standardized mean difference [SMD]: 0.487; 95% CI 0.251-0.723; p < 0.001; I2 = 0%). We found no SM effects on the hamstrings and plantar flexors' MEA. Also, we observed small increases in knee extensors' concentric torque (2 studies; SMD: 0.288; 95% CI 0.088-0.489; p = 0.005; I2 = 0%), without effects in isometric muscle strength, eccentric torque, and rate of force development. Grading of recommendations assessment, development, and evaluation analysis showed high and low certainty levels for the SM effects on quadriceps' PPT and muscle strength, respectively. Self-massage pressure-volume application seems to be a determining factor in inducing changes in these parameters, and it may vary among the treated muscles, where a higher pressure-volume application is required for increasing knee flexors and plantar flexors' PPT and strength. Thus, new studies with better methodological quality should be performed to strengthen this evidence.Copyright © 2023 National Strength and Conditioning Association.","Furlan","Journal of strength and conditioning research"
"74","doi.org/10.1519/JSC.0000000000004709","Validity of Using the Load-Velocity Relationship to Estimate 1 Repetition Maximum in the Back Squat Exercise: A Systematic Review and Meta-Analysis.","LeMense, AT, Malone, GT, Kinderman, MA, Fedewa, MV, and Winchester, LJ. Validity of using the load-velocity relationship to estimate 1 repetition maximum in the back squat exercise: a systematic review and meta-analysis. J Strength Cond Res 38(3): 612-619, 2024-The one repetition maximum (1RM) test is commonly used to assess muscular strength. However, 1RM testing can be time consuming, physically taxing, and may be difficult to perform in athletics team settings with practice and competition schedules. Alternatively, 1RM can be estimated from bar or movement velocity at submaximal loads using the minimum velocity threshold (MVT) method based on the load-velocity relationship. Despite its potential utility, this method's validity has yielded inconsistent results. The purpose of this systematic review and meta-analysis was to assess the validity of estimated 1RM from bar velocity in the back squat exercise. A systematic search of 3 electronic databases was conducted using combinations of the following keywords: ""velocity-based training,"" ""load-velocity profiling,"" ""mean velocity,"" ""mean propulsive velocity,"" ""peak velocity,"" ""maximal strength,"" ""1RM,"" ""estimation,"" ""prediction,"" ""back squat,"" and ""regression."" The search identified 372 unique articles, with 4 studies included in the final analysis. Significance was defined as a p level less than 0.05. A total of 27 effects from 71 subjects between the ages of 17-25 years were analyzed; 85.2% of effects were obtained from male subjects. Measured 1RMs ranged from 86.5 to 153.1 kg, whereas estimated 1RMs ranged from 88.6 to 171.6 kg. Using a 3-level random effects model, 1RM back squat was overestimated when derived from bar velocity using the MVT method (effect sizes [ES] = 0.5304, 95% CI: 0.1878-0.8730, p = 0.0038). The MVT method is not a viable option for estimating 1RM in the free weight back squat. Strength and conditioning professionals should exercise caution when estimating 1RM from the load-velocity relationship.Copyright © 2024 National Strength and Conditioning Association.","LeMense","Journal of strength and conditioning research"
"75","doi.org/10.1136/bjsports-2023-107956","Aerobic exercise interventions for promoting cardiovascular health and mobility after stroke: a systematic review with Bayesian network meta-analysis.","To determine the superiority of aerobic exercise (AE) interventions on key outcomes of stroke recovery, including cardiorespiratory fitness (V̇O2peak, primary outcome), systolic blood pressure (SBP) and mobility (6 min Walk Test (6MWT) distance and 10 m Usual Gait Speed) after stroke.MEDLINE, EMBASE, Web of Science, CINAHL, CENTRAL, SPORTDiscus, PsycINFO and AMED Allied and Complementary Medicine were searched from inception to February 2023.Randomised controlled trials were included that compared the effects of any AE interventions (low-intensity, moderate-intensity, high-intensity continuous training (HICT), high-intensity interval training (HIIT)) to no exercise, usual care or other AE interventions in individuals poststroke.Systematic review with Bayesian network meta-analysis (NMA) methodology was employed. Surface under the cumulative ranking curve (SUCRA) values were used to rank interventions. The Grading of Recommendations, Assessment, Development and Evaluation minimally contextualised framework for NMA was followed.There were 28 studies (n=1298) included in the NMA for V̇O2peak, 11 (n=648) for SBP, 28 (n=1494) for 6MWT and 18 (n=775) for the 10 m Usual Gait Speed. The greatest effect on V̇O2peak, 6MWT and 10 m Usual Gait Speed was observed after HIIT and HICT. No differences between interventions were found for SBP. SUCRA values identified HIIT as the superior AE intervention for all outcomes of interest. HIIT was the most effective intervention for improving V̇O2peak (2.9 mL/kg/min (95% credible interval 0.8 to 5.0) moderate certainty) compared with usual care.This NMA suggests that higher-intensity AE is superior to traditional low-intensity to moderate-intensity AE for improving outcomes after stroke.© Author(s) (or their employer(s)) 2024. No commercial re-use. See rights and permissions. Published by BMJ.","Moncion","British journal of sports medicine"
"76","doi.org/10.1007/s40279-024-01992-8","Effects of Oral Iron Supplementation on Blood Iron Status in Athletes: A Systematic Review, Meta-Analysis and Meta-Regression of Randomized Controlled Trials.","Iron deficiency in athletes is initially treated with a nutritional intervention. If negative iron balance persists, oral iron supplementation (OIS) can be used. Despite the recent proposal for a refinement of treatment strategies for iron-deficient athletes, there is no general consensus regarding the actual efficiency, dosage, or optimal regimen of OIS.The aim of this meta-analysis was to evaluate to what extent OIS affects blood iron parameters and physical performance in healthy adult athletes.PubMed, Web of Science, PEDro, CINAHL, SPORTDiscus, and Cochrane were searched from inception to 2 November 2022. Articles were eligible if they satisfied the following criteria: recruited subjects were healthy, adult and physically active individuals, who used exclusively OIS, irrespective of sex and sports discipline.simultaneous supplementation with iron and any other micronutrient(s), intravenous iron supplementation or recent exposure to altitude acclimatisation. The methodological quality of included studies was assessed with the PEDro scale, the completeness of intervention reporting with the TIDieR scale, while the GRADE scale was used for quality of evidence synthesis. The present study was prospectively registered in PROSPERO online registry (ID: CRD42022330230).From 638 articles identified through the search, 13 studies (n = 449) were included in the quantitative synthesis. When compared to the control group, the results demonstrated that OIS increases serum ferritin (standardized mean difference (SMD) = 1.27, 95% CI 0.44-2.10, p = 0.006), whereas blood haemoglobin (SMD = 1.31, 95% CI - 0.29 to 2.93, p = 0.099), serum transferrin receptor concentration (SMD = - 0.74, 95% CI - 1.89 to 0.41, p = 0.133), and transferrin saturation (SMD = 0.69, 95% CI - 0.84 to 2.22, p = 0.330) remained unaltered. Following OIS, a trend of small positive effect on VO2max (SMD = 0.49, 95% CI - 0.09 to 1.07, p = 0.086) was observed in young healthy athletes. The quality of evidence for all outcomes ranged from moderate to low.Increase in serum ferritin concentration after OIS was evident in subjects with initial pre-supplementation serum ferritin concentration ≤ 12 µg/l, while only minimal, if any effect, was observed in subjects with higher pre-supplementation serum ferritin concentration. The doses of OIS, that induced a beneficial effect on hematological parameters differed from 16 to 100 mg of elementary iron daily, over the period between 6 and 8 weeks. Shorter supplementation protocols have been shown to be ineffective.© 2024. The Author(s).","Šmid","Sports medicine (Auckland, N.Z.)"
"77","doi.org/10.1016/j.jsams.2024.02.001","What exercise programme is the most appropriate to mitigate anterior cruciate ligament injury risk in football (soccer) players? A systematic review and network meta-analysis.","To examine the effectiveness of different exercise-based interventions to mitigate the risk of anterior cruciate ligament injury in football players, and to determine which is the most appropriate for them, specifically for female football players.Four databases were accessed in July 2023 using the keywords football, soccer, athletic injuries, anterior cruciate ligament, knee injuries, injury prevention, exercise-based programme, and risk factor.Randomised controlled trials that evaluated any exercise-based injury prevention intervention compared with a control group on the prevention of anterior cruciate ligament injury in football players were included.Eleven studies were included. Data were presented as logarithm hazard ratio, credible intervals and standard deviation. FIFA 11+ was the most effective in reducing anterior cruciate ligament injury risk in football players (logarithm hazard ratio = -1.23 [95% credible intervals: -2.20, -0.35]; SD = 0.47), followed by the Knäkontroll programme (logarithm hazard ratio = -0.76 [95% credible intervals: -1.60, -0.03]; standard deviation = 0.42). For females, only Knäkontroll had a significant impact on reducing the risk of anterior cruciate ligament injury (logarithm hazard ratio = -0.62 [95% credible intervals: -1.71, 0.62]; standard deviation = 0.58).Our results support the use of FIFA 11+ and Knäkontroll to mitigate injury incidence at overall level. However, the effectiveness of these interventions changed when adjusting for females. Knäkontroll is postulated as the programme with the greatest preventive nature, although these results should be interpreted with caution due to the lack of the sample.Copyright © 2024 The Authors. Published by Elsevier Ltd.. All rights reserved.","Magaña-Ramírez","Journal of science and medicine in sport"
"78","doi.org/10.1080/02640414.2024.2317633","The counteractive effects of interventions addressing mental fatigue on sport-specific performance among athletes: A systematic review with a meta-analysis.","The deleterious consequences of mental fatigue (MF) on athletes in diverse sporting domains have been subject to extensive inquiry. However, the efficacy of interventions to counteract the effects of MF remains largely elusive. This review aims to evaluate the effects of counteractive interventions on the sport-specific performance of mentally fatigued athletes. Moreover, synthesizes the current evidence on which sports effectively counter the detrimental effects of MF with interventions, highlighting potential avenues for upcoming research. A systematic search was executed via Web of Science, Scopus, PubMed, and EBSCOhost, in addition to Google Scholar and references for grey literature. A meta-analysis was executed to compute effect sizes for different interventions with 13 qualified papers. Interventions include transcranial direct current stimulation, person-fit, mindfulness, glucose supplementation, caffeine mouth rinsing, and nature exposure showed potential to mitigate the detrimental effects on sport-specific performance, particularly in shooting accuracy (ES = 0.591; p = 0.001), decision-making accuracy (ES = 0.553; p = 0.006), and reaction time (ES = -0.871; p < 0.001), however, not in completion time (ES = -0.302; p = 0.182). This review underscores the unique roles of self-regulatory resources and directed attention. Nonetheless, a cautious interpretation of the findings is warranted given the paucity of investigations involving potential interventions in numerous other sports, such as volleyball, Australian football, cricket, and boxing.","Sun","Journal of sports sciences"
"79","doi.org/10.1016/j.jsams.2024.01.012","The effects of exercise programs on sleep architecture in obstructive sleep apnea: a meta-analysis of randomized controlled trials.","Exercise is an effective intervention for obstructive sleep apnea (OSA). However, the effects of exercise on objective sleep architecture in patients with OSA remain unknown. This meta-analysis aimed to collect data from randomized controlled trials of exercise interventions in patients with OSA, with a specific focus on objective sleep parameters derived from polysomnography.Randomized control trials that targeted patients with OSA aged >18 years, measured sleep using polysomnography after exercise programs, and reported the proportion of sleep stages were included for meta-analysis. Bias was assessed using the revised Cochrane risk-of-bias tool and funnel plots. The random effects model was applied.Six studies with a total of 236 patients were included in the meta-analysis. There were no significant differences in the total sleep time (TST), sleep efficiency, sleep onset latency, stage N1 sleep, or rapid eye movement sleep between the exercise and control groups. Participation in an exercise program lasting >12 weeks significantly decreased stage N2 and increased stage N3 sleep as observed in the subgroup analysis. Although this tendency did not reach statistical significance in the total-group analysis, it was significant after excluding the possible confounding effects of heart disease.The exercise program decreased N2 and increased N3 proportions over the TST among patients with OSA, which may correspond to subjective sleep quality. The beneficial effects were significant when the program lasted >12 weeks and after excluding the confounding effects of heart disease. Exercise program duration should be considered when providing clinical advice.Copyright © 2024 Sports Medicine Australia. Published by Elsevier Ltd. All rights reserved.","Chen","Journal of science and medicine in sport"
"80","doi.org/10.1007/s40279-023-01990-2","The Effectiveness of Dance Interventions on Psychological and Cognitive Health Outcomes Compared with Other Forms of Physical Activity: A Systematic Review with Meta-analysis.","Physical activity is known to improve psychological and cognitive outcomes. Learning dance sequences may challenge cognition, partnered or group dance may benefit social interactions, and the artistic aspect may improve psychological wellbeing. Dance is an equally effective form of physical activity compared with other structured physical activities to improve physical health, but it is unclear how effective dance could be for psychological and cognitive outcome measures.To systematically review the literature on the effectiveness of structured dance interventions, compared with structured exercise programmes, on psychological and cognitive outcomes across the lifespan.Eight databases were searched from earliest records to July 2022. Studies investigating a dance intervention lasting ≥ 4 weeks, including psychological and/or cognitive health outcomes, and having a structured exercise comparison group were included. Screening and data extraction were performed by two independent reviewers at all stages. All reviewer disagreements were resolved by the primary author. Where appropriate, meta-analysis was performed, or an effect size estimate generated.Of 21,737 records identified, 27 studies met the inclusion criteria. Total sample size of included studies was 1392 (944 females, 418 males, 30 unreported). Dance was equally as effective as other physical activity interventions in improving quality of life for people with Parkinson's disease [mean difference 3.09; 95% confidence interval (CI) - 2.13 to 8.30; p = 0.25], reducing anxiety (standardised mean difference 2.26; 95% CI - 2.37 to 6.90; p = 0.34), and improving depressive symptoms (standardised mean difference 0.78; 95% CI - 0.92 to 2.48; p = 0.37). Preliminary evidence found dance to be superior to other physical activity interventions to improve motivation, aspects of memory, and social cognition and to reduce distress. Preliminary evidence found dance to be inferior to other physical activity interventions to improve stress, self-efficacy and language fluency.Undertaking structured dance of any genre is generally equally and occasionally more effective than other types of structured exercise for improving a range of psychological and cognitive outcomes.PROSPERO: CRD42018099637.© 2024. The Author(s).","Fong Yan","Sports medicine (Auckland, N.Z.)"
